Age,Income,Debt_Ratio,Nb_Borrowers,Loan_Amt,Loan_Amt_Req,LTV,FICO_Score,Prior_Custom_Score,Current_Custom_Score,CB_Age_Oldest_TL,CB_Age_Newest_TL,CB_Avg_Mos_File,CB_Nb_Sat_TL,CB_Nb_60_Plus_TL,CB_Nb_90_Plus_TL,CB_Pct_Sat_TL,CB_Mos_Since_Dlq,CB_Max_Dlq_12_Mos,CB_Max_Dlq_Ever,CB_Nb_Total_TL,CB_Nb_TL_Open_12,CB_Pct_IL_TL,CB_Nb_Inq_6_Mos,CB_Nb_Inq_6_Mos_excl_7_Days,CB_Rev_Util,CB_IL_Util,CB_Nb_Rev_TL_w_Bal,CB_Nb_IL_TL_w_Bal,CB_Nb_Rev_Tl_75_Pct_Limit,CB_Pct_TL_w_Bal,Risk_Flag
22,2417,35,1,87681,20000.0,90,712,259,228,52,5,26,16,0,0,100,999,7,8,16,2,19,1,1,45,56,3,2,0,56,1
51,3500,42,1,85000,10300.0,90,746,238,250,224,2,67,39,0,0,95,14,6,6,40,2,15,2,2,2,37,4,3,0,39,0
71,3508,21,2,111762,50000.0,45,795,264,276,421,7,136,19,0,0,100,999,7,8,28,1,16,0,0,4,.,3,.,0,30,1
31,4782,31,2,80000,8000.0,100,733,272,221,129,4,59,37,0,0,100,999,5,8,47,1,64,1,1,54,110,6,7,1,87,0
27,6001,44,1,352008,35000.0,71,701,204,204,25,16,22,5,0,0,100,999,7,8,6,0,67,0,0,.,83,.,2,.,100,0
40,13166,15,2,177457,37000.0,87,735,265,222,193,23,100,24,1,0,81,13,6,5,26,0,19,2,1,0,.,3,1,0,42,0
39,5783,31,2,152350,59100.0,95,617,244,206,209,4,64,34,0,0,91,6,4,6,35,3,37,2,2,54,86,9,2,2,69,0
37,9600,17,1,151256,27000.0,100,660,213,201,107,4,42,37,0,0,97,11,4,6,37,5,19,0,0,26,94,9,1,2,43,0
25,5102,49,1,165000,12693.0,90,682,241,188,63,1,32,16,0,0,100,999,6,7,17,3,41,7,7,45,57,5,3,0,80,0
48,5217,29,2,139480,15000.0,63,605,231,193,303,4,76,20,1,0,86,0,3,5,21,2,57,1,1,44,90,5,3,2,100,1
34,12550,20,2,150000,30000.0,86,695,249,216,188,2,63,46,0,0,98,62,6,6,47,7,23,1,1,44,39,8,4,5,50,0
38,7500,29,1,262000,28000.0,94,653,210,180,92,9,39,23,0,0,100,999,7,8,24,1,29,0,0,73,.,8,1,2,83,1
55,6800,22,1,166000,28500.0,89,770,296,239,230,3,95,24,0,0,100,999,7,8,48,3,24,2,2,21,.,3,1,1,36,1
61,1002,45,1,63000,30000.0,48,744,264,264,193,8,88,25,0,0,100,999,7,8,26,1,12,0,0,30,.,3,.,1,33,1
33,6667,28,2,218000,80000.0,80,620,206,206,171,5,62,33,0,0,97,0,4,6,34,5,26,5,4,11,86,5,2,0,39,1
54,10470,39,2,231191,77900.0,90,726,261,221,387,4,123,22,1,1,96,57,6,4,23,1,35,1,1,31,94,7,3,1,83,1
34,16667,26,1,350000,100000.0,75,751,282,225,170,11,67,34,0,0,100,999,7,8,35,1,46,8,8,4,79,2,3,0,42,1
58,8692,25,2,227005,50000.0,82,751,273,259,190,6,84,21,0,0,100,999,7,8,21,2,29,0,0,8,91,5,2,0,88,1
54,8427,21,2,169458,50000.0,82,775,264,262,346,3,68,35,0,0,97,.,6,6,39,7,36,3,3,1,64,1,3,0,25,1
50,5594,29,2,112000,50800.0,90,772,310,288,363,72,147,21,0,0,100,999,7,8,23,0,10,0,0,31,.,2,1,0,60,1
28,5250,17,2,90000,14000.0,100,635,243,188,75,4,38,27,0,0,96,36,6,6,9,4,30,1,1,64,85,8,5,2,70,0
57,4958,35,1,109000,24000.0,90,649,249,224,242,2,68,25,0,0,100,999,7,8,26,1,19,3,3,73,.,12,1,5,87,0
65,5417,21,2,216000,50000.0,29,704,225,221,412,37,192,23,0,0,87,24,6,6,55,0,26,0,0,38,.,11,1,1,100,1
36,36667,23,1,410001,69000.0,90,676,238,204,121,8,45,13,0,0,85,9,4,6,13,2,15,3,3,26,.,1,2,0,60,1
29,10867,28,2,421410,19000.0,85,670,236,210,267,1,53,20,0,0,92,76,6,6,24,3,21,0,0,50,52,5,3,4,57,1
36,7083,21,2,192000,33800.0,88,774,291,252,216,3,72,28,0,0,93,.,5,6,28,2,11,1,1,3,37,7,2,0,60,1
38,6601,13,2,142526,28000.0,100,.,222,184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
38,9750,26,2,640000,30000.0,75,615,226,226,224,4,83,25,2,0,62,3,4,5,34,5,47,1,1,63,62,4,3,1,88,0
47,12083,15,2,175780,52000.0,90,713,266,251,215,7,99,28,1,1,97,24,6,2,31,1,42,1,1,1,.,1,1,0,20,1
53,6600,53,1,284790,92500.0,86,703,277,251,348,4,100,28,0,0,93,27,6,6,28,1,21,1,1,40,.,14,1,1,100,1
44,7167,31,2,73000,21500.0,70,710,231,246,.,17,70,34,0,0,97,31,6,6,0,0,47,1,1,14,26,5,5,1,71,0
40,8386,26,2,261000,28000.0,82,658,202,202,84,12,42,13,0,0,100,999,7,8,13,0,38,0,0,90,87,6,2,2,100,1
44,3616,36,1,125000,30000.0,98,682,258,236,155,3,52,31,0,0,100,999,7,8,31,1,29,2,2,51,98,3,3,2,46,0
73,3980,30,2,96255,12980.0,90,707,232,215,94,1,41,13,0,0,100,999,7,8,21,5,67,3,3,0,97,1,3,.,67,0
47,5833,31,1,178595,20000.0,91,543,206,142,219,3,51,40,1,1,87,1,4,4,45,4,58,2,2,75,85,5,5,2,63,0
33,3835,32,2,133574,10000.0,91,767,290,250,130,11,61,14,0,0,100,999,7,8,14,2,43,1,1,0,61,2,2,0,67,0
58,13333,21,2,285852,50000.0,83,767,305,299,372,5,137,37,0,0,100,999,7,8,37,1,16,0,0,2,43,8,2,0,45,1
32,4000,24,1,32750,5900.0,70,716,233,233,274,3,44,22,0,0,95,26,6,6,22,5,32,5,4,1,.,2,3,0,45,1
40,5500,32,2,156000,31300.0,100,679,256,224,210,3,68,25,0,0,100,999,7,8,26,3,31,2,2,65,97,8,2,5,67,0
57,13504,25,2,406153,100000.0,62,804,300,285,356,42,143,9,0,0,100,999,7,8,9,0,22,0,0,7,.,1,1,0,40,1
46,2917,15,1,49651,30000.0,60,690,252,221,221,3,66,46,0,0,98,68,6,6,47,5,6,1,1,48,.,3,.,2,18,1
42,6917,49,2,239000,25000.0,96,721,252,219,190,6,65,23,0,0,96,29,6,6,24,3,33,1,1,70,92,3,2,2,71,0
55,11667,28,2,326970,100000.0,83,759,320,257,351,25,101,17,0,0,100,999,7,8,17,0,47,0,0,22,.,4,2,0,86,1
49,7083,18,1,137744,15000.0,67,.,286,184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
41,4700,44,2,183000,35000.0,77,699,264,230,185,3,75,24,0,0,96,52,6,6,26,2,38,2,2,43,88,5,2,2,70,0
50,2500,40,1,96010,22000.0,89,662,243,194,65,9,43,16,0,0,100,999,7,8,16,1,25,0,0,79,91,7,2,5,75,0
35,5000,25,2,89907,20000.0,99,.,216,184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
59,4167,20,1,72116,50000.0,69,669,221,220,192,2,84,10,5,4,56,26,6,2,16,1,38,1,1,11,3,1,1,1,50,1
34,5417,33,1,88451,20000.0,91,747,253,227,177,5,49,7,0,0,100,999,7,8,7,1,14,2,2,28,92,1,1,.,50,1
48,6833,33,2,246000,55000.0,91,699,267,244,233,6,98,36,0,0,100,999,7,8,38,2,34,1,1,63,.,5,1,2,55,1
70,2100,11,1,59185,15000.0,25,716,213,220,205,2,36,4,0,0,100,999,7,8,7,5,0,2,1,34,.,4,.,2,67,1
30,11917,8,2,92000,18200.0,98,669,247,200,133,6,77,23,0,0,100,999,7,8,26,2,42,3,3,105,94,6,2,6,100,0
42,4800,2,2,131000,15000.0,80,743,275,275,265,2,92,40,0,0,95,33,6,6,42,2,38,1,1,7,100,4,6,1,71,1
59,4750,20,2,128000,50000.0,100,737,278,221,187,2,64,24,0,0,92,39,6,6,63,2,32,6,5,7,.,3,1,0,40,0
24,4000,43,1,112090,27000.0,98,690,259,237,284,1,64,12,1,0,71,9,4,5,14,1,14,1,1,15,60,3,2,0,63,1
39,8333,33,1,215000,60000.0,94,743,252,274,202,12,85,25,0,0,100,999,7,8,43,0,32,2,2,3,6,2,4,0,86,1
69,2641,28,1,76410,50000.0,65,775,301,270,351,3,100,23,0,0,100,999,7,8,46,3,13,0,0,3,.,4,.,1,50,1
42,13833,27,2,664000,100000.0,63,686,220,234,265,25,106,10,0,0,67,18,6,6,13,0,15,2,2,42,.,3,1,0,57,0
36,7600,45,1,290000,87100.0,90,612,211,211,91,4,53,35,0,0,94,9,4,6,36,7,20,2,1,59,28,11,4,3,75,0
57,5002,36,2,308990,75000.0,24,760,267,275,198,3,53,38,0,0,100,999,7,8,39,6,8,4,2,4,.,2,1,0,18,1
46,20917,8,2,170610,59245.0,81,692,258,258,243,3,125,31,2,0,88,79,6,5,35,3,18,0,0,35,.,8,1,1,56,0
45,11250,22,1,225425,50000.0,73,760,277,267,263,1,84,36,0,0,97,.,6,6,38,3,21,5,5,8,33,3,3,0,38,1
64,2667,44,1,148106,40000.0,77,683,227,195,188,20,80,18,3,3,85,23,6,2,3,0,40,5,5,16,.,5,.,0,83,0
43,10000,14,1,133451,29000.0,100,717,253,209,160,17,39,10,0,0,100,999,7,8,8,0,36,0,0,62,56,3,2,1,100,1
35,17433,12,2,249552,27000.0,100,796,308,263,150,19,69,12,0,0,100,999,7,8,12,0,33,0,0,2,55,1,2,0,43,1
28,7083,27,1,289000,25000.0,70,642,191,202,132,1,53,31,1,1,91,37,0,6,42,6,24,3,3,32,72,4,2,2,50,1
42,4350,29,1,145111,11500.0,90,706,289,228,214,4,122,27,0,0,96,34,6,6,31,2,37,3,3,16,93,2,2,0,40,0
29,4208,31,1,145000,25000.0,90,718,240,195,121,5,59,25,0,0,100,999,6,8,25,2,40,5,5,89,95,2,2,2,67,0
28,70922,6,2,420000,75000.0,94,679,269,192,115,12,59,15,0,0,93,4,4,6,15,0,53,4,4,39,22,2,2,0,67,0
41,5583,39,2,161150,34500.0,100,652,247,227,207,1,58,35,1,0,95,20,6,5,37,3,41,2,2,51,61,5,3,3,69,0
38,50000,9,1,457092,120000.0,87,722,268,219,194,19,132,15,1,1,94,30,6,2,16,0,31,4,4,0,47,1,2,0,45,0
39,12500,26,2,355784,100000.0,82,772,288,262,125,6,59,19,0,0,100,999,7,8,21,2,5,0,0,0,.,2,1,0,23,1
47,14083,27,2,292000,145000.0,80,700,218,222,191,29,89,29,0,0,100,999,7,8,29,0,24,0,0,56,.,9,1,6,83,1
45,7500,19,2,129876,31500.0,92,621,247,193,150,4,84,14,6,2,55,45,6,4,20,3,10,0,0,24,.,4,1,1,50,0
35,5601,46,2,225000,45000.0,100,706,246,234,161,17,85,33,0,0,100,999,7,8,36,0,22,3,2,60,.,4,2,1,67,1
27,7250,12,2,94710,16000.0,94,712,243,243,110,10,62,37,0,0,100,999,7,8,39,1,46,0,0,80,99,2,4,2,75,1
56,8317,26,2,150000,16000.0,90,698,217,217,294,5,75,20,0,0,95,46,6,6,21,3,62,0,0,57,50,6,4,2,91,0
49,2917,38,1,52000,10000.0,69,712,230,201,111,2,37,8,0,0,100,999,7,8,9,2,22,4,4,49,73,5,2,1,88,0
45,4658,28,2,129514,25000.0,77,657,275,234,231,3,107,31,0,0,94,5,4,6,32,2,25,1,1,23,75,10,2,2,67,0
45,6600,25,2,192000,30000.0,90,786,266,266,308,3,90,27,0,0,97,999,6,7,30,1,40,0,0,19,62,5,3,0,67,1
45,9583,21,2,173000,50000.0,98,739,230,230,397,2,56,32,0,0,100,999,7,8,62,5,24,2,2,19,72,6,3,1,64,1
47,9245,22,2,170500,35000.0,89,787,287,255,238,5,71,16,0,0,100,999,7,8,20,2,45,3,3,7,.,3,.,0,50,1
64,7500,32,1,356258,15000.0,60,679,227,236,262,11,113,21,2,0,74,14,6,5,23,1,17,0,0,38,.,3,.,3,25,1
87,0,.,2,0,65000.0,27,.,0,204,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
56,6201,44,2,355001,60000.0,85,660,201,209,397,4,149,18,2,1,76,1,4,5,21,2,48,1,1,0,.,1,1,0,67,0
70,2631,25,2,61000,6000.0,98,662,257,211,265,11,64,16,0,0,88,37,6,6,17,1,24,1,1,76,.,8,1,2,100,0
30,4583,23,1,81400,13400.0,100,739,246,246,120,2,46,22,0,0,100,999,7,8,23,5,22,3,3,6,90,1,2,0,50,1
67,2813,41,1,87011,60000.0,83,.,319,184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
31,3583,52,1,50000,15800.0,80,659,215,178,165,2,37,14,1,1,100,999,6,8,25,2,40,5,5,38,85,4,4,1,73,1
47,10417,22,1,425000,150000.0,35,738,241,258,199,7,121,18,0,0,100,999,7,8,51,1,11,1,1,21,15,5,1,1,75,1
35,21667,24,1,403040,100000.0,77,769,300,290,172,8,83,20,0,0,100,999,7,8,22,1,14,1,1,6,.,3,1,0,67,1
25,11000,46,2,430000,70000.0,92,744,242,230,93,5,45,6,0,0,100,999,7,8,6,2,50,9,7,7,83,1,1,0,67,0
42,3167,32,1,75000,15000.0,82,690,264,246,198,50,93,7,1,0,63,18,6,5,8,0,50,0,0,28,42,1,3,1,67,0
33,2924,27,1,107500,16000.0,98,679,211,233,158,2,70,42,0,0,98,54,6,6,45,3,51,3,3,59,63,3,3,2,60,1
56,3083,42,1,67000,20000.0,80,765,272,272,170,4,67,16,0,0,100,999,7,8,17,4,53,2,2,1,68,1,4,0,56,1
34,4647,33,1,135900,25000.0,98,611,196,191,152,6,46,17,2,0,75,14,6,5,20,3,45,0,0,68,54,6,4,3,92,1
35,15000,21,2,400001,60000.0,95,.,248,184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
42,10833,23,1,355547,30000.0,80,627,212,172,83,2,25,13,0,0,100,999,7,8,14,3,21,7,7,95,.,5,2,2,90,0
45,2667,41,1,69267,10000.0,100,636,240,189,45,1,18,13,0,0,100,999,7,8,15,4,40,1,1,71,65,5,2,1,88,0
29,4000,37,1,77000,14100.0,100,652,243,188,95,3,44,17,0,0,94,1,4,6,17,2,47,0,0,68,89,3,5,0,100,0
60,5440,31,2,112157,8000.0,100,629,217,192,78,4,30,23,0,0,100,999,7,8,25,6,25,3,3,44,86,8,5,5,76,0
58,10792,21,2,133898,100000.0,75,773,268,268,239,5,82,18,0,0,100,999,7,8,18,3,11,4,4,0,.,0,1,0,13,1
38,5542,30,2,255001,50000.0,69,725,318,268,207,21,88,16,0,0,94,30,6,6,17,0,59,0,0,17,5,1,2,0,100,1
57,8333,25,2,117400,96000.0,82,761,318,275,395,26,181,25,0,0,92,72,6,6,25,0,36,0,0,16,68,5,2,0,47,1
66,19167,15,2,291042,100000.0,91,756,310,249,357,22,139,27,0,0,97,64,6,6,30,0,37,0,0,0,.,2,1,0,57,1
64,3393,36,2,85000,18700.0,100,698,280,225,198,13,91,16,0,0,94,53,6,6,18,0,39,1,1,88,86,5,2,2,100,0
58,9583,30,1,220000,25000.0,90,747,268,239,355,1,80,23,0,0,100,999,7,8,27,5,23,5,5,8,98,4,4,1,57,1
48,19167,18,2,219741,100000.0,93,767,279,279,283,12,95,13,0,0,100,999,7,8,15,0,43,3,3,8,53,1,2,0,43,1
45,3409,29,1,100000,15000.0,95,750,271,234,184,7,83,15,0,0,100,999,5,8,16,3,44,2,2,53,.,2,1,0,75,0
54,5780,30,2,250000,29000.0,92,654,236,236,178,3,65,31,0,0,100,999,7,8,31,1,10,0,0,80,.,15,1,11,84,1
63,3500,25,1,85760,8000.0,99,700,267,236,243,11,184,30,0,0,97,46,6,6,30,1,30,1,0,62,56,8,3,3,71,0
56,4937,16,2,94380,13380.0,100,636,200,200,383,1,57,26,0,0,96,62,6,6,29,6,25,2,2,48,99,8,2,3,91,0
52,6333,35,1,248000,15000.0,90,750,265,227,128,5,58,7,0,0,100,999,7,8,7,1,43,1,1,31,81,1,2,1,50,0
59,3380,21,1,67430,11000.0,100,678,231,195,196,2,48,54,1,1,96,2,0,2,57,5,60,2,2,5,75,2,3,0,25,0
34,8357,31,2,290000,46000.0,100,781,299,250,189,2,76,19,0,0,100,999,7,8,24,3,58,0,0,5,100,4,3,0,78,1
49,6667,19,1,97000,50000.0,80,664,235,223,293,11,142,20,1,0,38,2,4,5,24,1,50,13,13,9,32,4,4,2,62,0
39,8242,22,1,70000,14000.0,100,576,180,153,202,2,55,32,3,2,84,3,0,5,39,6,36,5,5,69,97,6,6,1,63,0
37,2167,44,1,67000,40000.0,70,641,228,169,183,5,68,2,1,0,67,10,3,5,3,1,33,2,2,108,.,1,1,1,67,0
43,16667,18,2,261858,100000.0,76,773,302,256,245,4,120,20,0,0,100,999,7,8,21,1,24,1,1,14,.,2,1,1,30,1
45,10000,45,2,69900,19000.0,90,650,198,161,217,1,100,31,2,2,100,999,6,8,33,2,21,3,3,75,92,13,3,7,94,0
53,3958,23,1,83000,35000.0,80,798,308,281,148,15,79,11,0,0,100,999,7,8,12,0,33,0,0,2,.,3,1,0,80,1
49,7333,28,2,265000,40000.0,89,701,217,217,262,10,91,45,0,0,98,48,6,6,51,3,18,6,6,62,.,6,.,3,67,1
43,9084,26,2,245995,80000.0,53,725,287,266,282,3,64,39,0,0,100,999,7,8,40,3,28,0,0,14,86,6,1,2,44,1
39,10333,16,2,135001,32200.0,90,780,250,251,309,8,93,22,0,0,100,999,7,8,35,2,23,0,0,0,84,2,2,0,40,1
40,2083,32,1,77000,15000.0,85,671,258,216,109,25,72,8,0,0,75,2,4,6,8,0,13,1,1,26,.,1,1,0,67,0
50,9167,25,2,266000,90000.0,80,695,260,260,291,3,91,16,0,0,88,22,6,6,17,1,47,0,0,31,60,4,6,1,83,1
52,5000,30,1,135000,32000.0,100,.,233,184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
41,6250,29,2,162000,20000.0,98,625,244,188,167,3,62,24,1,1,80,1,4,2,25,1,24,1,1,0,48,0,3,0,33,0
40,2917,38,1,115267,10000.0,90,641,231,192,93,14,50,7,1,0,63,18,6,5,8,0,50,1,1,93,.,2,1,2,75,0
48,2250,46,2,152570,22000.0,90,705,276,227,60,6,40,18,0,0,100,999,7,8,20,1,10,2,0,17,.,3,1,1,33,0
47,5983,24,1,130000,30000.0,88,611,223,157,78,8,40,14,2,2,81,5,4,6,18,3,19,0,0,22,89,2,2,1,50,0
45,13333,11,2,144508,50000.0,94,667,259,211,105,5,63,30,0,0,97,14,6,6,30,4,57,4,4,49,26,7,5,1,86,0
61,16667,27,1,265000,72000.0,85,690,229,232,406,2,96,35,0,0,90,10,4,6,40,1,65,1,1,25,76,3,4,1,73,1
46,5373,38,2,200000,68000.0,90,629,238,165,176,19,65,16,1,1,71,20,6,2,17,0,82,1,0,90,72,1,3,1,100,0
33,6083,20,2,136500,5000.0,99,622,253,234,154,9,84,17,1,0,83,22,6,5,18,2,22,2,2,28,.,7,1,1,89,0
44,13333,21,2,272056,50000.0,92,686,272,232,158,8,64,22,1,1,100,999,6,8,22,1,18,0,0,17,51,6,2,0,56,1
54,0,6,2,0,28000.0,88,.,0,204,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
70,4537,17,2,276452,50000.0,18,809,300,269,240,22,118,8,0,0,100,999,7,8,8,0,0,0,0,5,.,3,.,0,50,1
28,7558,14,1,104000,15000.0,91,634,208,138,60,13,27,6,0,0,88,2,4,6,8,0,63,4,4,60,92,1,3,.,80,0
40,9833,18,2,220000,50000.0,66,792,269,263,175,13,89,12,0,0,100,999,7,8,12,0,33,0,0,0,42,1,2,0,38,1
40,3167,46,1,124000,50000.0,75,787,304,270,166,17,84,12,0,0,100,999,7,8,12,0,17,0,0,0,.,0,1,0,25,1
33,11497,30,2,271000,80000.0,99,719,267,267,162,8,77,40,0,0,100,999,7,8,42,1,20,0,0,27,.,5,2,1,64,1
49,3900,42,1,130000,13388.0,97,698,241,211,118,3,47,22,0,0,83,6,4,6,23,4,65,1,0,3,83,3,3,0,88,0
35,3050,30,1,77110,23000.0,97,656,229,213,187,16,85,16,0,0,78,4,4,6,18,0,17,0,0,52,.,6,1,2,64,0
53,6417,24,2,190536,25000.0,70,728,230,244,222,4,102,39,0,0,100,999,7,8,39,1,26,1,1,30,73,16,3,1,87,0
36,2513,46,2,87000,28000.0,79,654,234,172,146,5,45,19,0,0,95,999,5,7,20,3,10,2,2,84,.,13,1,4,100,0
40,4833,25,2,97000,15000.0,76,712,198,203,111,3,65,14,0,0,100,999,7,8,15,2,29,1,1,55,100,3,2,3,56,0
21,4603,21,2,74503,15000.0,89,675,220,205,22,2,13,4,0,0,100,999,7,8,5,2,40,1,0,71,69,1,2,.,75,1
26,3959,22,2,105710,33000.0,65,636,199,171,77,9,42,10,3,2,50,17,6,2,14,1,86,2,2,0,56,0,2,.,50,0
31,4583,41,1,220001,50000.0,83,717,272,217,162,12,88,16,1,1,83,7,4,3,18,0,33,0,0,13,45,3,3,0,60,1
62,3251,23,1,55099,50000.0,91,642,243,197,73,17,46,8,2,2,100,999,7,8,10,0,75,0,0,.,.,.,.,.,.,1
56,0,4,2,0,9000.0,80,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
56,8209,24,1,255000,25069.63,88,680,254,234,284,1,78,45,0,0,100,999,7,8,47,5,19,7,7,27,57,9,3,1,48,0
50,8667,23,2,192000,35692.0,100,706,270,232,256,1,55,12,0,0,92,5,4,6,13,1,38,2,2,14,50,2,2,0,40,0
39,6667,50,1,213000,40000.0,90,781,305,306,.,4,93,38,0,0,100,999,7,8,39,1,5,0,0,9,51,7,2,0,36,0
43,7000,28,2,127000,20000.0,87,678,225,173,105,11,58,13,0,0,57,5,4,6,14,1,86,0,0,60,58,2,2,0,100,0
32,4518,27,2,131890,50000.0,87,678,245,215,122,1,45,17,0,0,89,.,6,6,18,2,33,0,0,62,.,3,1,1,36,0
60,3557,21,1,79310,50000.0,63,695,249,228,194,3,115,14,2,1,94,4,3,5,16,1,31,3,3,10,.,1,.,0,50,0
37,8167,15,2,149325,25000.0,86,753,260,250,133,15,63,20,0,0,100,999,7,8,20,0,35,0,0,5,.,1,1,0,25,1
42,8921,47,1,250000,73000.0,100,.,311,184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
43,7333,21,1,118943,58000.0,94,644,226,216,161,1,60,16,1,0,79,4,4,5,19,5,16,1,1,20,25,4,2,0,47,1
43,9792,18,2,240000,30000.0,80,769,285,285,232,12,82,43,0,0,100,999,7,8,46,0,33,0,0,18,85,3,3,0,60,1
37,9333,33,2,643350,100000.0,42,760,303,257,157,4,94,19,0,0,100,999,7,8,19,1,32,0,0,20,.,2,1,1,50,1
43,3332,31,1,89900,11300.0,98,620,210,154,.,7,58,15,1,1,88,3,4,6,0,1,19,2,2,69,.,10,1,2,92,0
31,6417,37,2,227000,32000.0,88,673,232,232,124,2,47,38,0,0,100,999,7,8,39,3,23,8,8,56,70,7,4,3,65,0
27,3000,25,1,82000,25000.0,88,731,204,204,59,19,41,6,0,0,100,999,7,8,6,0,50,2,1,0,93,0,2,.,67,0
30,4333,16,1,82000,9000.0,100,706,237,222,259,1,76,27,1,1,100,999,7,8,30,7,24,1,1,40,100,5,2,0,78,1
49,37000,22,1,1150000,75000.0,70,662,258,223,303,13,88,39,1,0,81,2,4,5,47,0,45,3,3,23,2,4,3,1,58,0
37,2683,30,2,67000,15000.0,96,662,204,171,79,9,40,11,1,0,77,8,4,5,13,1,46,2,2,0,96,0,2,.,75,0
31,14583,21,1,347000,67000.0,97,741,270,270,133,2,68,27,0,0,100,999,7,8,30,3,36,4,4,1,93,4,2,0,60,1
49,15167,31,1,610000,100000.0,84,759,261,221,153,5,46,4,0,0,100,999,7,8,4,2,50,0,0,16,.,1,1,0,100,1
32,0,9,1,0,28700.0,90,.,0,204,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
39,1683,38,2,34221,10000.0,86,651,233,194,262,26,95,3,2,2,75,27,6,4,6,0,100,0,0,.,.,.,1,.,100,0
33,4890,26,2,149000,11000.0,100,682,223,214,118,2,42,20,1,0,91,27,6,5,22,7,23,4,4,14,.,4,1,0,55,0
46,6500,26,1,175000,39000.0,98,782,268,263,263,3,73,21,0,0,100,999,7,8,21,3,24,0,0,13,62,3,2,0,42,1
62,0,5,2,0,20000.0,78,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
53,8333,11,2,62282,50000.0,80,798,320,297,355,19,117,18,0,0,100,999,7,8,18,0,17,0,0,1,.,1,.,0,10,1
36,3417,32,1,122274,25000.0,90,706,271,235,158,1,59,24,0,0,96,33,6,6,25,1,60,0,0,50,66,2,3,1,83,0
30,5750,15,2,90167,10000.0,98,754,273,218,80,61,73,3,0,0,100,999,7,8,3,0,33,0,0,50,.,1,.,0,100,1
40,5150,31,2,91000,25000.0,78,778,293,287,191,7,82,27,0,0,100,999,7,8,28,1,22,0,0,0,.,0,1,0,8,1
45,25000,20,2,220001,45000.0,100,784,320,270,195,12,115,18,0,0,100,999,7,8,18,0,50,0,0,21,17,3,2,0,63,0
29,2903,35,1,130000,10000.0,82,635,207,167,130,1,48,11,5,5,92,38,0,6,12,1,25,2,2,74,83,4,1,1,100,0
79,3502,4,1,151118,10000.0,7,799,284,263,427,1,133,6,0,0,100,999,7,8,7,1,0,1,1,5,.,5,.,0,71,0
56,8167,11,2,195342,40000.0,20,802,279,279,245,2,98,7,0,0,100,999,7,8,8,1,63,0,0,11,79,2,2,0,80,1
39,4635,11,2,54000,5000.0,89,680,210,190,7,7,7,1,0,0,100,999,7,8,1,1,100,17,17,.,.,.,1,.,100,0
47,12167,30,2,360000,75000.0,87,728,279,249,240,9,78,20,0,0,100,999,7,8,20,1,45,0,0,34,67,4,2,2,60,1
48,10367,31,2,253947,41600.0,100,670,270,247,256,9,76,32,0,0,97,16,6,6,33,1,30,0,0,34,60,6,3,3,45,1
34,3833,50,2,140000,19200.0,100,.,264,184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
88,641,40,1,22000,5000.0,75,693,243,228,117,4,37,13,0,0,100,999,7,8,13,3,100,1,1,.,72,.,5,.,100,0
70,4583,24,1,55001,15000.0,98,703,258,201,275,12,80,4,0,0,80,9,4,6,5,0,60,0,0,56,58,1,2,1,75,0
70,6500,18,1,109398,50000.0,75,754,304,254,233,43,96,15,0,0,100,999,7,8,17,0,65,0,0,45,71,4,1,0,83,1
55,5000,6,1,33000,6300.0,86,704,248,199,133,0,58,2,1,1,100,999,6,7,3,4,20,9,9,18,.,3,.,0,75,0
54,14583,10,2,145500,39000.0,90,611,218,198,381,2,102,17,2,2,71,1,4,6,21,2,29,4,4,0,56,2,2,0,42,0
55,5375,18,2,125926,50000.0,40,777,266,270,304,103,167,9,0,0,100,999,7,8,9,0,22,0,0,27,20,1,1,0,67,1
45,18333,36,2,630000,50000.0,87,706,245,253,286,2,81,53,0,0,98,70,6,6,59,6,42,1,1,50,82,6,6,3,60,1
39,10125,29,2,189085,38176.0,90,798,254,254,225,3,81,11,0,0,100,999,7,8,12,2,73,3,3,6,91,1,3,0,80,1
34,3917,24,2,99399,15000.0,90,714,234,202,173,3,44,14,1,1,100,999,7,8,14,2,14,0,0,45,89,4,2,1,75,1
